"conferenceId","Team ID","Team Market","position","Player Height","Class Year","playerId","jerseyNum","fullName","Games Started","Games Played","Minutes Played","Assist Pct","Assist Pct %ile","Assist Ratio","Assist Ratio %ile","Turnover Pct","Turnover Pct %ile","Ast/Tov Ratio","Ast/Tov Ratio %ile","Usage Pct","Usage Pct %ile","True Shooting %","True Shooting % %ile","2-Point Pct","2-Point Pct %ile","3-Point Pct","3-Point Pct %ile","Free Throw Pct","Free Throw Pct %ile","Off Rebound Pct","Off Rebound Pct %ile","FT Attempt Rate","FT Attempt Rate %ile","3-Point Att Rate","3-Point Att Rate %ile"
"3","104179","Saint Francis","G","74","Senior","1714356","2","Zion Russell","16","26","774.17","0.19985","0.77","0.1719","0.6","0.15148","0.38","1.37037","0.52","0.23087","0.75","0.5438","0.56","0.45513","0.38","0.38679","0.83","0.69565","0.29","0.02245","0.37","0.35115","0.63","0.40458","0.38"
"3","104179","Saint Francis","G","74","Senior","1701883","55","Ahmad Harrison","19","29","746.41","0.17148","0.68","0.1707","0.6","0.15438","0.37","1.33333","0.5","0.21017","0.62","0.45645","0.13","0.37415","0.12","0.36082","0.69","0.5814","0.09","0.02219","0.37","0.17623","0.16","0.39754","0.36"
"3","104179","Saint Francis","G","78","Senior","1600348","8","Skylar Wicks","28","28","929.56","0.19821","0.76","0.12364","0.34","0.13394","0.53","1.05333","0.3","0.30449","0.98","0.5134","0.36","0.43866","0.31","0.3631","0.7","0.72477","0.37","0.05216","0.83","0.24943","0.35","0.38444","0.34"
"19","104175","Sacred Heart","G","78","Sophomore","2342531","13","Fallou Gueye","5","27","344.06","0.16018","0.63","0.21899","0.79","0.18994","0.18","1.47619","0.58","0.16513","0.28","0.44085","0.1","0.33333","0.06","0.27907","0.24","0.79167","0.63","0.05746","0.86","0.3038","0.52","0.5443","0.64"
"19","104175","Sacred Heart","G","77","Junior","2342516","4","Jaden Slaughter","9","31","645.31","0.09964","0.34","0.16026","0.55","0.15716","0.35","1.21429","0.42","0.14261","0.15","0.54261","0.55","0.49038","0.57","0.34483","0.59","0.79487","0.65","0.04706","0.78","0.29323","0.49","0.21805","0.1"
"19","104175","Sacred Heart","G","73","Sophomore","2342511","3","Mekhi Conner","25","30","895.83","0.37903","0.99","0.35803","0.99","0.23212","0.08","2.4026","0.91","0.19023","0.48","0.4574","0.13","0.37255","0.11","0.27841","0.24","0.7619","0.51","0.0205","0.33","0.27753","0.44","0.77533","0.94"
"19","104175","Sacred Heart","G","76","Sophomore","2342508","2","Nyle Ralph-Beyer","25","30","924.6","0.04939","0.05","0.05272","0.03","0.07951","0.92","0.7","0.1","0.2103","0.62","0.61906","0.93","0.47934","0.51","0.44335","0.97","0.83019","0.78","0.04049","0.71","0.16358","0.14","0.62654","0.78"
"19","104175","Sacred Heart","G","75","Senior","1949395","5","Dashon Gittens","31","31","1063.82","0.16623","0.66","0.18201","0.66","0.14834","0.4","1.5","0.6","0.18884","0.47","0.62162","0.93","0.57317","0.88","0.38596","0.83","0.752","0.48","0.06194","0.9","0.44964","0.83","0.41007","0.39"
"61","104174","Sacramento St.","G","78","Junior","2322660","4","Jahni Summers","27","28","742.76","0.07113","0.16","0.0884","0.14","0.12308","0.62","0.78788","0.14","0.17856","0.39","0.5806","0.79","0.47917","0.51","0.40678","0.9","0.77083","0.54","0.01147","0.11","0.2243","0.28","0.5514","0.65"
"61","104174","Sacramento St.","G","75","Sophomore","2294592","1","Mikey Williams","18","18","644.56","0.23905","0.87","0.16266","0.56","0.14369","0.44","1.35185","0.51","0.28297","0.95","0.50497","0.31","0.40107","0.18","0.25352","0.17","0.83448","0.8","0.02286","0.38","0.56202","0.93","0.27519","0.16"
"61","104174","Sacramento St.","G","75","Freshman","2281733","2","Taj Glover","6","26","366.53","0.17176","0.68","0.211","0.77","0.08914","0.87","3","0.97","0.16666","0.29","0.52046","0.4","0.45283","0.37","0.24242","0.14","0.75","0.47","0.02022","0.32","0.69767","0.98","0.38372","0.34"
"61","104174","Sacramento St.","G","75","Senior","2126379","16","Prophet Johnson","26","27","982.66","0.22464","0.83","0.16273","0.56","0.12824","0.57","1.51563","0.61","0.25166","0.85","0.56079","0.67","0.50373","0.64","0.36697","0.72","0.74242","0.43","0.05024","0.81","0.35013","0.63","0.28912","0.18"
"61","104174","Sacramento St.","G","78","Sophomore","2125339","23","Arman Madi","5","27","635.33","0.12918","0.5","0.16683","0.58","0.10256","0.78","1.95238","0.8","0.15944","0.25","0.55767","0.65","0.58621","0.9","0.28767","0.27","0.74074","0.42","0.04679","0.78","0.3375","0.61","0.45625","0.48"
"61","104174","Sacramento St.","G","74","Sophomore","2102041","5","Jayden Teat","1","26","358.77","0.1214","0.46","0.11249","0.28","0.0845","0.89","1.5","0.6","0.22781","0.73","0.43177","0.08","0.30645","0.04","0.3125","0.39","0.81818","0.74","0.0087","0.06","0.15493","0.13","0.56338","0.67"
"53","104161","SMU","G","75","Senior","1890537","0","B.J. Edwards","28","28","928.54","0.23397","0.86","0.27778","0.92","0.1505","0.39","2.55556","0.93","0.18789","0.46","0.58399","0.81","0.54658","0.8","0.37168","0.75","0.77143","0.54","0.04428","0.75","0.25547","0.37","0.41241","0.39"
"53","104161","SMU","G","72","Senior","1720487","2","Boopie Miller","33","33","1165.61","0.30561","0.96","0.26105","0.89","0.14231","0.46","2.48235","0.92","0.25032","0.85","0.6139","0.91","0.49627","0.6","0.41358","0.92","0.86631","0.89","0.01777","0.26","0.43488","0.8","0.37674","0.32"
"53","104161","SMU","G","78","Senior","1606663","5","Jaron Pierre Jr.","32","34","1129.02","0.11094","0.4","0.10781","0.24","0.10722","0.75","1.12698","0.35","0.25458","0.87","0.57091","0.73","0.53585","0.76","0.37037","0.74","0.75758","0.5","0.02573","0.45","0.20582","0.23","0.44906","0.46"
"15","104160","SIUE","G","76","Junior","2506838","9","Tyler King","17","27","582.49","0.10202","0.35","0.08894","0.14","0.08261","0.91","1.18182","0.39","0.24129","0.8","0.55669","0.64","0.52174","0.72","0.37736","0.78","0.60377","0.12","0.02609","0.46","0.23982","0.32","0.47964","0.52"
"15","104160","SIUE","G","74","Senior","2506805","2","CJ Hall","0","26","326.54","0.25905","0.9","0.2045","0.74","0.14139","0.46","1.81818","0.75","0.25254","0.86","0.40793","0.05","0.37079","0.11","0.28947","0.28","0.66667","0.23","0.01071","0.1","0.11811","0.07","0.29921","0.19"
"15","104160","SIUE","G","77","Senior","2321369","33","Jo Valrie","21","29","691.78","0.0335","0.02","0.05512","0.03","0.16527","0.29","0.35294","0.01","0.15759","0.23","0.51252","0.36","0.40964","0.2","0.375","0.77","0.71053","0.34","0.06914","0.92","0.24516","0.34","0.46452","0.49"
"15","104160","SIUE","G","75","Junior","2134314","1","Jordan Pickett","12","28","555.16","0.10615","0.37","0.14494","0.46","0.14217","0.46","1.19231","0.4","0.17433","0.35","0.41428","0.06","0.32353","0.05","0.28571","0.26","0.74074","0.42","0.01883","0.29","0.18621","0.19","0.53103","0.62"
"15","104160","SIUE","G","70","Senior","1926194","5","Jack Campion","29","29","829.23","0.3722","0.99","0.33407","0.98","0.2286","0.08","2.19444","0.87","0.20128","0.56","0.49794","0.27","0.36301","0.1","0.41667","0.93","0.72619","0.38","0.01969","0.31","0.40777","0.75","0.29126","0.18"
"72","104159","SFA","G","74","Junior","2549892","11","Lateef Patrick Jr","32","32","927.99","0.12297","0.47","0.09877","0.19","0.08844","0.87","1.23913","0.43","0.289","0.96","0.50622","0.32","0.43498","0.29","0.31472","0.41","0.81301","0.72","0.03897","0.69","0.29286","0.49","0.46905","0.5"
"72","104159","SFA","G","74","Sophomore","2339605","6","Narit Chotikavanic","0","32","733.64","0.05355","0.07","0.06978","0.06","0.04644","0.99","1.61538","0.66","0.19677","0.54","0.57303","0.75","0.4186","0.23","0.39234","0.85","0.70588","0.32","0.01386","0.16","0.13492","0.09","0.82937","0.97"
"72","104159","SFA","G","75","Junior","2112580","0","Kam Burton","32","32","601.15","0.02165","0.01","0.03085","0.01","0.06822","0.96","0.46667","0.03","0.1886","0.47","0.62469","0.94","0.29167","0.03","0.43195","0.96","0.85185","0.85","0.01692","0.23","0.1399","0.1","0.87565","0.99"
"72","104159","SFA","G","73","Senior","1926321","21","Ahamed Mohammed","0","32","504.63","0.13582","0.53","0.19128","0.69","0.15374","0.37","1.53846","0.62","0.17281","0.34","0.50314","0.3","0.375","0.12","0.34483","0.59","0.75","0.47","0.02016","0.32","0.39344","0.73","0.47541","0.51"
"72","104159","SFA","G","73","Senior","1925377","5","Keon Thompson","32","32","970.14","0.32504","0.97","0.18719","0.67","0.14373","0.44","1.60227","0.65","0.32541","0.99","0.56753","0.71","0.53631","0.77","0.3125","0.39","0.69388","0.29","0.03961","0.7","0.44749","0.82","0.18265","0.07"
"73","104155","Rutgers","G","76","Freshman","2474220","3","Kaden Powers","15","29","457.52","0.21591","0.81","0.15864","0.54","0.12856","0.57","1.46667","0.58","0.26753","0.91","0.43756","0.09","0.36697","0.1","0.32558","0.47","0.73684","0.41","0.02673","0.48","0.09744","0.04","0.44103","0.44"
"73","104155","Rutgers","G","79","Freshman","2474219","13","Harun Zrno","15","34","650.53","0.06234","0.12","0.07555","0.09","0.13893","0.48","0.58824","0.06","0.19627","0.53","0.52207","0.41","0.425","0.25","0.33766","0.55","0.78947","0.62","0.02069","0.33","0.19588","0.21","0.79381","0.95"
"73","104155","Rutgers","G","74","Freshman","2474211","2","Lino Mark","6","33","526.04","0.16191","0.64","0.15004","0.49","0.12798","0.57","1.37931","0.53","0.22471","0.71","0.49089","0.24","0.45238","0.37","0.23256","0.12","0.76923","0.53","0.01915","0.3","0.38462","0.71","0.25444","0.13"
"73","104155","Rutgers","G","73","Junior","2117672","0","Tariq Francis","21","34","944.83","0.257","0.9","0.15226","0.5","0.07257","0.94","2.475","0.92","0.30437","0.98","0.56534","0.7","0.45423","0.38","0.35135","0.62","0.91111","0.96","0.01306","0.15","0.41667","0.77","0.34259","0.26"
"73","104155","Rutgers","G","73","Junior","2106177","1","Jamichael Davis","22","34","890.05","0.19223","0.74","0.24006","0.85","0.09918","0.8","3.18519","0.98","0.15958","0.25","0.52202","0.41","0.42857","0.26","0.35802","0.67","0.77465","0.56","0.0315","0.56","0.33178","0.59","0.3785","0.33"
"73","104155","Rutgers","G","79","Junior","1890360","5","Darren Buchanan Jr.","16","34","817.67","0.14728","0.58","0.15364","0.51","0.1465","0.42","1.23913","0.43","0.20035","0.56","0.51679","0.38","0.47895","0.51","0.35294","0.63","0.59","0.1","0.04664","0.78","0.44643","0.82","0.15179","0.05"
"59","104142","Robert Morris","G","74","Freshman","2504134","12","Darius Livingston","7","25","652.39","0.19627","0.76","0.19874","0.72","0.23081","0.08","1.07463","0.32","0.22937","0.74","0.53739","0.52","0.3913","0.15","0.39597","0.86","0.75","0.47","0.01306","0.15","0.05505","0.01","0.68349","0.85"
"59","104142","Robert Morris","G","75","Sophomore","2331282","3","Ta'Zir Smith","9","29","560.16","0.12433","0.47","0.16036","0.55","0.14324","0.45","1.33333","0.5","0.19293","0.51","0.5379","0.52","0.48101","0.52","0.33333","0.53","0.76471","0.52","0.01727","0.24","0.32484","0.57","0.49682","0.55"
"59","104142","Robert Morris","G","70","Senior","2324584","20","Albert Vargas","24","26","634.56","0.27671","0.93","0.30572","0.96","0.22017","0.1","2","0.82","0.18742","0.46","0.5454","0.57","0.35616","0.09","0.38554","0.83","0.875","0.91","0.0246","0.43","0.35897","0.65","0.53205","0.62"
"59","104142","Robert Morris","G","77","Junior","1949209","2","Ryan Prather Jr.","31","31","1077.91","0.20441","0.78","0.20297","0.74","0.05708","0.98","4.46154","0.99","0.21757","0.67","0.58207","0.8","0.51445","0.69","0.38182","0.81","0.84337","0.83","0.05039","0.81","0.2112","0.25","0.5598","0.67"
"59","104142","Robert Morris","G","79","Junior","1688262","4","Kaleb Brown","20","30","609.67","0.19071","0.74","0.31034","0.96","0.24375","0.06","1.84615","0.76","0.13534","0.11","0.5124","0.36","0.56098","0.85","0.30435","0.34","0.6","0.12","0.03787","0.67","0.22727","0.29","0.62727","0.78"
"19","104137","Rider","G","77","Junior","2567147","2","Caleb Smith","24","28","840.06","0.09357","0.31","0.13861","0.43","0.13616","0.51","1.18182","0.39","0.14864","0.18","0.47278","0.18","0.40845","0.2","0.23077","0.11","0.68085","0.26","0.08526","0.97","0.55952","0.93","0.15476","0.05"
"19","104137","Rider","G","77","Freshman","2567144","10","AB Coulibaly","0","28","341.55","0.07341","0.17","0.09693","0.18","0.11628","0.68","0.92308","0.21","0.16865","0.31","0.44028","0.09","0.38889","0.15","0.30556","0.35","0.6","0.12","0.03647","0.64","0.22222","0.28","0.4","0.37"
"19","104137","Rider","G","75","Sophomore","2293243","11","Flash Burton","28","28","905.16","0.21388","0.81","0.14135","0.44","0.12552","0.6","1.31148","0.49","0.27661","0.93","0.49059","0.24","0.42735","0.26","0.30769","0.36","0.77982","0.58","0.01949","0.31","0.28912","0.48","0.37931","0.33"
"19","104137","Rider","G","77","Senior","1928921","0","Zion Cruz","26","26","850.99","0.14498","0.57","0.10494","0.22","0.08736","0.88","1.34211","0.51","0.26197","0.89","0.44836","0.11","0.41667","0.22","0.2963","0.31","0.72","0.36","0.02063","0.33","0.13333","0.09","0.36","0.29"
"4","104136","Richmond","G","71","Freshman","2504998","3","Aiden Argabright","3","30","706.89","0.16048","0.63","0.17295","0.61","0.08016","0.92","2.6087","0.94","0.2127","0.64","0.61387","0.91","0.46018","0.41","0.35065","0.62","0.82738","0.78","0.01334","0.15","0.88421","0.99","0.40526","0.38"
"4","104136","Richmond","G","74","Junior","2161316","12","David Thomas","7","30","417.03","0.06386","0.12","0.09963","0.19","0.11856","0.66","0.93333","0.22","0.15867","0.24","0.57848","0.78","0.4717","0.47","0.43636","0.96","0.875","0.91","0.02562","0.45","0.07407","0.02","0.50926","0.58"
"4","104136","Richmond","G","70","Junior","2106662","1","Mikkel Tyne","27","30","575.54","0.1418","0.55","0.17375","0.62","0.14671","0.42","1.43333","0.56","0.1862","0.45","0.52149","0.41","0.38095","0.13","0.39423","0.86","0.64706","0.18","0.00819","0.05","0.1018","0.05","0.62275","0.77"
"4","104136","Richmond","G","78","Junior","2106661","5","Collin Tanner","21","28","514.36","0.07382","0.17","0.10734","0.24","0.10221","0.78","1.17647","0.39","0.16922","0.31","0.53918","0.53","0.56579","0.86","0.29508","0.3","0.75","0.47","0.06508","0.91","0.20438","0.23","0.44526","0.45"
"4","104136","Richmond","G","75","Senior","1931593","4","Will Johnston","31","31","860.79","0.15241","0.6","0.18256","0.66","0.08739","0.88","2.55556","0.93","0.18815","0.46","0.54255","0.55","0.40777","0.2","0.37255","0.76","0.86441","0.89","0.01236","0.13","0.23047","0.3","0.59766","0.73"
"4","104136","Richmond","G","80","Senior","1912266","33","Apostolos Roumoglou","0","26","401.05","0.1352","0.52","0.25253","0.88","0.10898","0.73","3.1","0.97","0.11888","0.06","0.45844","0.14","0.65217","0.97","0.24561","0.15","0.75","0.47","0.04949","0.8","0.05","0.01","0.7125","0.88"
"4","104136","Richmond","G","77","Senior","1687513","6","AJ Lopez","31","31","815.65","0.10209","0.35","0.09758","0.18","0.0784","0.92","1.37931","0.53","0.23774","0.79","0.62482","0.94","0.51136","0.67","0.40196","0.89","0.86014","0.87","0.01739","0.25","0.51439","0.9","0.36691","0.3"
"17","104135","Rice","G","74","Freshman","2540366","1","Cam Carroll","23","29","684.68","0.16661","0.66","0.18348","0.66","0.18662","0.19","1.20408","0.41","0.19262","0.5","0.44242","0.1","0.35366","0.08","0.27273","0.22","0.83673","0.81","0.02595","0.46","0.25521","0.37","0.57292","0.69"
"17","104135","Rice","G","75","Senior","1952830","23","Nick Anderson","27","29","872.26","0.08414","0.24","0.07212","0.07","0.07529","0.93","1.03226","0.29","0.2371","0.78","0.61072","0.9","0.50394","0.64","0.40196","0.89","0.80531","0.69","0.03595","0.64","0.34139","0.62","0.61631","0.77"
"17","104135","Rice","G","74","Senior","1705467","2","Jalen Smith","29","29","964.65","0.14284","0.56","0.14359","0.45","0.1575","0.34","1.06452","0.31","0.20497","0.59","0.52925","0.46","0.42727","0.26","0.37056","0.74","0.67857","0.26","0.02925","0.52","0.18241","0.18","0.64169","0.8"
"17","104135","Rice","G","76","Senior","1600678","12","Trae Broadnax","29","29","908.46","0.2352","0.86","0.15805","0.53","0.14079","0.47","1.33333","0.5","0.27098","0.92","0.54144","0.54","0.49587","0.6","0.30579","0.35","0.79545","0.65","0.03336","0.59","0.36364","0.67","0.33333","0.25"
"4","104132","Rhode Island","G","73","Senior","2168987","20","Myles Corey","31","32","812.27","0.14853","0.58","0.15467","0.52","0.15635","0.35","1.17021","0.38","0.19468","0.52","0.58754","0.83","0.63571","0.96","0.24324","0.14","0.73333","0.4","0.03927","0.69","0.42056","0.78","0.34579","0.27"
"4","104132","Rhode Island","G","78","Junior","2107313","0","Jahmere Tripp","10","27","664.24","0.13627","0.53","0.10828","0.25","0.15786","0.34","0.76923","0.13","0.26067","0.89","0.5858","0.82","0.4863","0.55","0.40964","0.91","0.73636","0.41","0.07648","0.95","0.48035","0.86","0.36245","0.29"
"4","104132","Rhode Island","G","73","Senior","1892539","22","RJ Johnson","9","30","750.74","0.28153","0.94","0.34102","0.98","0.2117","0.11","2.44444","0.92","0.14972","0.18","0.51014","0.34","0.4375","0.3","0.28","0.24","0.91837","0.97","0.00966","0.08","0.33562","0.6","0.34247","0.26"
"4","104132","Rhode Island","G","75","Junior","1891712","5","Jonah Hinton","27","29","939.65","0.13515","0.52","0.12829","0.36","0.13982","0.48","1.05263","0.3","0.22799","0.73","0.52039","0.4","0.48148","0.52","0.31933","0.43","0.81944","0.74","0.01879","0.29","0.22571","0.29","0.74608","0.91"
"37","104122","Radford","G","75","Sophomore","2305268","10","Del Jones","29","29","942.97","0.21881","0.82","0.14173","0.44","0.14793","0.41","1.11628","0.35","0.29899","0.97","0.52483","0.43","0.45486","0.38","0.30075","0.33","0.81657","0.73","0.01827","0.27","0.40143","0.74","0.31591","0.22"
"37","104122","Radford","G","77","Junior","2106225","24","Lukas Walls","24","29","706.19","0.07481","0.18","0.1324","0.39","0.1526","0.38","1","0.28","0.13051","0.1","0.70807","0.99","0.65116","0.97","0.46067","0.98","0.74242","0.43","0.02592","0.46","0.5","0.88","0.67424","0.84"
"37","104122","Radford","G","80","Sophomore","2098956","5","Mari Jordan","7","29","378","0.09026","0.29","0.1264","0.35","0.12862","0.57","1.125","0.35","0.1596","0.25","0.60886","0.9","0.59016","0.91","0.28125","0.25","0.94286","0.98","0.07405","0.94","0.37634","0.7","0.34409","0.27"
"37","104122","Radford","G","78","Junior","2092553","11","Dennis Parker, Jr.","29","29","880.19","0.09484","0.31","0.06547","0.05","0.13254","0.54","0.52857","0.04","0.291","0.96","0.58817","0.83","0.54667","0.8","0.37333","0.76","0.66138","0.2","0.06238","0.9","0.504","0.89","0.4","0.37"
"37","104122","Radford","G","72","Senior","1946932","3","Jaylon Johnson","24","26","835.88","0.18935","0.73","0.18825","0.68","0.15279","0.38","1.51786","0.61","0.21122","0.63","0.51691","0.38","0.42857","0.26","0.32105","0.44","0.79518","0.65","0.02688","0.48","0.30292","0.52","0.69343","0.87"
"37","104122","Radford","G","75","Senior","1924171","4","Brennan Rigsby","3","29","565.59","0.10387","0.36","0.1812","0.65","0.1073","0.75","2.0625","0.84","0.12786","0.09","0.50714","0.32","0.57778","0.89","0.28205","0.25","0.73913","0.42","0.02475","0.43","0.18699","0.19","0.63415","0.79"
"19","104120","Quinnipiac","G","72","Freshman","2559864","4","Tai Turnage","0","29","352.7","0.26263","0.91","0.3039","0.96","0.10708","0.75","4.07692","0.99","0.16945","0.32","0.45664","0.13","0.25581","0.02","0.32","0.44","0.82857","0.78","0.01878","0.29","0.37634","0.7","0.53763","0.63"
